id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,cos alpha,cos beta,cos gamma,w = croot(V),GaGaDist,GaAlDist,GaInDist,GaODist,AlAlDist,AlInDist,AlODist,InInDist,InODist,OODist,GaGaDist2,GaAlDist2,GaInDist2,GaODist2,AlAlDist2,AlInDist2,AlODist2,InInDist2,InODist2,OODist2,GaGaDist3,GaAlDist3,GaInDist3,GaODist3,AlAlDist3,AlInDist3,AlODist3,InInDist3,InODist3,OODist3,formation_energy_ev_natom,bandgap_energy_ev
2252,167,60,0.75,0.0833,0.1667,9.9209,4.9602,13.4383,2.00E-04,-2.10E-04,-5.00E-01,8.304358124,3.897119201,2.822051835,2.922255175,1.921263018,2.822051835,2.822051835,1.921263018,2.922595877,1.921263018,2.603110513,0,3.308694952,5.316342206,1.921419452,2.822051835,2.822051835,1.921324647,3.897119201,1.921269395,2.603110513,0,3.635230217,0,1.92165246,4.960431896,2.822051835,1.921324647,0,2.061490688,2.603110513,0.1515,3.6603
2253,206,80,0.375,0.3438,0.2812,9.4959,9.4956,9.4956,-5.00E-05,-5.00E-05,5.00E-05,9.495699986,3.137191627,3.137157561,3.137205618,2.001561661,3.137157561,3.137157561,2.001558331,3.137205618,2.001574128,2.633966908,3.137205618,3.137157561,3.137358163,2.001577787,4.747808174,3.137358163,2.001561661,3.137316285,2.001594898,2.633966908,3.137316285,3.137358163,4.747808174,2.001585146,0,4.747814895,2.001705636,5.690566229,2.028055062,2.633966908,0.2152,2.2016
2254,12,20,0,0.5,0.5,12.3949,3.2244,6.3896,-1.00E-05,-2.59E-01,0.00E+00,6.27137377,3.249703237,0,3.401241948,1.920135397,0,0,0,3.249691009,1.920131545,2.772547436,3.347390724,0,3.401247101,2.002738558,0,0,0,3.347390724,2.002738558,2.870416845,3.347390724,0,3.85949857,3.341174495,0,0,0,3.347390724,3.341179301,5.141871507,0.2161,1.0554
2255,206,80,0.0625,0,0.9375,10.2087,10.2087,10.209,-1.00E-05,-1.00E-05,1.00E-05,10.2088,0,0,0,0,7.21873036,3.372813231,2.180392439,3.372813231,2.15191111,2.831796849,0,0,0,0,0,3.372894357,2.180404892,3.372850724,2.151915981,2.860379803,0,0,0,0,0,3.372895277,2.180408699,3.372895277,2.151916685,2.938780705,0.0448,1.0079
2256,12,80,0,0.5,0.5,24.7897,6.4489,6.3896,-1.00E-05,-2.59E-01,0.00E+00,9.955223392,3.224446325,0,3.224446325,1.920131547,0,0,0,3.224446325,1.920131547,2.772547437,0,0,3.347390723,1.920131547,0,0,0,3.224446325,2.002738558,3.224446325,0,0,3.347390723,2.002738558,0,0,0,3.347390723,3.473166916,0,0.019,1.3024
2257,206,80,0,0.0938,0.9062,10.2072,10.2072,10.2074,-1.00E-05,-1.00E-05,2.00E-05,10.20726666,5.103607271,0,3.372302366,2.180063146,0,0,0,3.372302366,2.151583215,2.831381569,5.103718056,0,3.372348379,2.180063146,0,0,0,3.372302366,2.151587139,2.831381569,0,0,3.86207191,2.180078294,0,0,0,3.372348379,2.151595673,2.859951449,0.0332,0.9596
2258,206,80,0,0.4062,0.5938,9.9301,9.9301,9.9301,-4.00E-05,-4.00E-05,6.00E-05,9.930099989,3.280706868,0,3.280692927,2.09312828,0,0,0,3.280706868,2.093123881,2.754483754,3.280706868,0,3.280692927,2.093144472,0,0,0,3.280706868,2.093138354,2.754489448,3.757212487,0,3.280715746,2.093156072,0,0,0,3.757045159,2.093147949,2.75449328,0.1212,1.2015
2259,12,80,0.625,0.0938,0.2812,24.1978,6.1487,6.0376,1.00E-05,-2.53E-01,0.00E+00,9.542934976,3.307160071,3.074355685,3.074355685,1.844496708,3.074355685,3.074355685,1.844496708,3.074355685,1.844496708,2.670354191,0,3.683364227,3.122901927,1.910448904,3.074355685,3.074355685,1.844496708,3.122901927,1.910448904,2.670368518,0,6.065722766,3.561341211,3.373322496,3.074355685,3.254194267,1.844496708,3.122915526,3.619609669,3.074355685,0.1531,2.3656
2260,12,80,0.0312,0.7812,0.1875,24.8397,6.2651,6.0626,0.00E+00,-2.45E-01,0.00E+00,9.706976965,3.132554675,3.132554675,3.132554675,1.884937821,0,3.32931271,1.8849418,3.185527883,1.884937821,2.722489996,0,11.56895429,3.132554675,1.884937821,0,3.588708956,1.928323498,5.44183669,1.884937821,2.722489996,0,0,3.32931271,1.884937821,0,18.69550151,9.89970701,6.146439806,1.8849418,2.722491083,0.0885,1.6474
2261,227,40,0,0.25,0.75,6.39,6.3817,15.6879,-2.50E-04,7.30E-02,-5.00E-01,8.204300377,5.386513867,0,3.134601343,2.006555132,0,0,0,3.135056949,2.006496011,3.009217229,7.271380111,0,3.194983162,3.787597536,0,0,0,3.19085673,2.006496058,3.063222461,12.70850195,0,3.624744097,13.84261996,0,0,0,0,2.006555132,0,0.2614,0.9079
2262,206,80,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,-1.00E-05,-1.00E-05,1.00E-05,10.2219,0,6.135775106,3.377138502,2.154707998,0,3.377194466,2.154678325,3.377138502,2.154670079,2.835433701,0,0,3.867554034,5.972889873,0,3.377227812,2.212811449,3.377138502,2.154674143,2.835433701,0,0,6.409382143,0,0,0,0,3.377187636,2.154694081,2.864048517,0.0415,0.9106
2263,206,80,0.5625,0,0.4375,9.5559,9.5554,9.5558,-2.00E-05,-3.00E-05,1.00E-05,9.555699995,0,0,0,0,3.157029227,3.157029227,2.014217237,3.15703946,2.014217237,2.650588195,0,0,0,0,3.157075184,3.157029227,2.014231371,3.15703946,2.014231371,2.67740945,0,0,0,0,3.15707957,3.157029227,2.014243955,3.157075184,2.040891071,2.677438595,0.2813,2.0897
2264,206,80,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,-1.00E-05,-1.00E-05,1.00E-05,10.2219,0,3.883169117,3.377138502,2.154674143,0,3.377194466,2.154678325,3.377138502,2.154670079,2.835433701,0,0,3.377187636,2.266521256,0,6.409291529,2.212811449,3.377138502,2.154674143,2.835433701,0,0,6.125998844,3.830604268,0,0,2.266518045,3.377187636,2.154678325,2.864048517,0.0406,0.8978
2265,33,80,0.25,0.625,0.125,10.2662,8.8057,9.4267,1.00E-05,-3.00E-05,-2.00E-05,9.480787896,3.044662382,3.035161892,3.035161892,1.825823885,3.006892856,3.006892856,1.825820016,3.42254135,1.837163523,2.686700356,3.122648702,3.122715477,3.122648702,1.825859927,3.336962871,3.28004982,1.825823885,6.130416088,1.858052288,2.686700782,3.122715477,3.38883176,5.467112518,1.825859927,8.855936355,5.133113608,1.837163523,0,5.540534706,2.737905427,0.1386,2.107
2266,227,40,0.5,0.375,0.125,10.0751,5.8346,14.3692,-1.39E-02,-1.61E-02,8.63E-01,7.525048949,2.902641828,2.902641654,3.404578821,1.844554323,2.917291935,2.944831734,1.844554323,6.715780997,1.867994998,2.786536099,2.944831734,2.917291935,3.447075608,2.026435565,3.404496531,6.733742303,6.739355519,0,3.418556874,2.800600258,5.020034281,2.944672976,5.101038873,2.038105807,3.592298074,6.787162788,13.42284057,0,3.435247373,12.03405027,0.3036,1.3064
2267,12,80,0.625,0.375,0,24.2721,5.9913,5.7492,1.00E-05,-2.40E-01,0.00E+00,9.327992782,2.99565267,2.99565267,0,1.815544157,2.99565267,0,1.815544157,0,0,2.582813536,4.6651727,0,0,1.815544157,2.99565267,0,1.815544157,0,0,2.582813536,11.23447755,0,0,1.815544157,3.241941399,0,1.815545171,0,0,2.582813536,0.0029,3.1858
2268,194,80,0.7188,0.0938,0.1875,6.2948,6.2945,23.7993,-2.30E-04,-1.70E-04,-5.00E-01,9.347152284,3.147235121,3.147326784,3.147235121,1.950349656,3.147235121,3.147235121,1.816875728,3.486069832,1.816875728,2.665021668,0,3.147416422,3.485958089,1.950349656,3.147235121,3.147235121,1.816875728,3.486405118,1.816875728,2.665021668,0,0,5.654052999,2.085885093,3.147326784,3.147326784,1.950349656,5.653184308,1.950349656,2.738467854,0.4034,2.5613
2269,227,40,0.5625,0.125,0.3125,10.2374,5.9295,14.5988,-1.58E-02,-1.83E-02,8.63E-01,7.647327644,6.935399196,2.946091641,2.964725343,1.872946304,2.993834955,2.993835132,1.872946304,3.456765048,1.872946304,2.828247912,0,3.477201083,3.505791125,3.528092953,3.456670158,2.99391403,1.872946304,3.601820003,0,2.828247912,0,3.481788229,3.649690413,0,3.505791127,3.477201011,8.022310482,0,0,2.846175318,0.3079,1.8742
2270,12,80,0.4375,0.3125,0.25,24.4009,6.1845,6.0437,1.00E-05,-2.51E-01,0.00E+00,9.593486698,3.09227406,3.09227406,3.09227406,1.857086335,3.09227406,3.142241804,1.857086335,3.09227406,1.857086335,2.686573864,0,3.334763389,3.277843462,1.857086335,0,3.142241804,1.857086335,3.09227406,1.915713529,2.686573864,0,3.334767199,3.277843462,1.857086335,0,3.277843462,1.915713529,3.334763389,3.400429453,2.686584017,0.1209,2.1152
2271,206,80,0.375,0.625,0,9.2466,9.2463,9.246,-9.00E-05,-8.00E-05,9.00E-05,9.246299963,3.070819831,3.0546771,0,1.948946768,3.0546771,0,1.97475079,0,0,2.56471614,3.070855331,3.0546771,0,1.948986988,3.054749138,0,1.97475079,0,0,2.56471614,3.070860161,3.0546771,0,1.949002226,4.623013908,0,1.97475079,0,0,2.564762085,0.0883,3.1227
2272,167,30,0.9167,0.0833,0,4.8328,4.8326,13.1683,2.70E-04,-2.80E-04,-5.00E-01,6.433945419,0,2.690449229,0,1.882446171,2.690449229,0,1.882221302,0,0,2.564286457,0,2.833786737,0,1.882610229,6.584168402,0,1.88222131,0,0,2.564393081,0,7.60942144,0,5.97523,0,0,1.882414839,0,0,2.564410125,0.015,5.2452
2273,227,40,0.625,0.0625,0.3125,5.9925,5.9918,14.1593,-2.40E-04,-5.00E-05,-5.00E-01,7.607515599,0,3.539815507,3.479296461,1.900687214,2.925710032,2.925710063,1.840704064,2.925804261,2.050470045,2.808681604,0,5.482751434,3.480024853,0,2.995986196,2.926304492,1.840704064,2.995986196,2.050996921,2.808681604,0,13.43316818,0,0,3.419085816,2.995915976,1.900785302,0,2.052495775,2.808772093,0.4521,1.9285
2274,194,80,0.5938,0.25,0.1562,6.3093,6.3091,23.853,-2.70E-04,-9.00E-05,-5.00E-01,9.368611566,3.154664698,3.154529066,3.154529066,1.821101391,3.154529066,3.154529066,1.821101391,3.154664698,1.821101391,2.671116116,3.493209785,3.154529066,3.154529066,1.954752458,3.154636668,3.154636668,1.954752458,3.494347579,1.821390767,2.671116116,4.706989044,3.154636668,7.212048841,2.09033625,3.154664698,0,2.09033625,6.747277366,1.821452899,2.671116116,0.3162,1.8952
2275,206,80,0.5625,0.2188,0.2188,9.3619,9.3615,9.3616,-5.00E-05,-5.00E-05,4.00E-05,9.361666655,3.093015446,3.092877004,3.093107536,1.973309111,3.092877004,3.092877004,1.973309111,3.092877004,1.973332814,2.596769931,6.619599065,3.092939614,3.093107536,1.973355667,3.093015446,3.092922805,1.973313248,4.68081413,1.973349411,2.596769931,0,4.6807428,4.6807428,1.999423103,6.619596116,3.09304137,1.973330881,0,1.9733622,2.623001838,0.2158,2.6859
2276,194,80,0.875,0,0.125,6.2026,6.2022,23.6016,-1.40E-04,-1.70E-04,-5.00E-01,9.229817508,0,0,0,0,3.101053411,3.101053411,1.790179372,5.900408242,1.790179372,2.635116517,0,0,0,0,3.101053411,3.101292532,1.790179372,0,1.934153822,2.635116517,0,0,0,0,3.101053411,4.639058343,1.934153822,0,2.058185215,2.635116517,0.3428,3.116
2277,167,30,0,0.3333,0.6667,5.4054,5.4049,14.3731,1.00E-05,1.00E-05,-5.00E-01,7.137799744,3.933983668,0,2.903369574,2.098115845,0,0,0,2.903369574,2.098115834,2.883321337,7.371806188,0,7.18655835,2.098123503,0,0,0,2.903369574,2.098115845,2.883321337,0,0,0,2.098171318,0,0,0,10.08992792,2.098123503,2.883494865,0.1443,1.2055
2278,206,80,0.4688,0.5312,0,9.2073,9.2069,9.2068,-8.00E-05,-8.00E-05,8.00E-05,9.206999969,3.057773233,3.041701359,0,1.940666654,3.041701359,0,1.966357522,0,0,2.553826468,3.057815636,3.041701359,0,1.940698159,3.041778418,0,1.966357522,0,0,2.553863495,3.057821987,3.041701359,0,1.9407181,4.603380923,0,1.966390233,0,0,2.579596333,0.092,3.3507
2279,167,30,0.5833,0.0833,0.3333,5.0881,5.0878,13.7084,1.50E-04,-1.60E-04,-5.00E-01,6.74836917,0,3.429155797,2.982498061,1.977197383,2.800781344,2.800781344,1.977197392,2.800781344,1.977197392,2.699682261,0,4.053395954,0,0,2.982498061,2.800781344,1.977350881,9.654958643,1.977321714,2.699682261,0,6.986027747,0,0,3.721627631,6.854177299,2.095286224,0,1.977531244,2.699682261,0.1818,2.8092
2280,33,80,0.3438,0.5,0.1562,10.2571,8.7945,9.4174,-1.00E-05,-3.00E-05,-2.00E-05,9.470849164,3.032129439,3.003861438,3.041608456,1.824157753,3.26063046,3.119542214,1.824196629,3.384824855,1.835474788,2.68414411,3.230853788,3.003861438,3.041608456,1.824162827,3.384800221,0,1.835474788,3.38947874,1.856215665,2.68414411,3.276219413,3.032185046,3.119482878,1.824162827,7.569504918,0,1.835496341,0,0,2.684145476,0.1379,2.3657
2281,194,80,0.2188,0.4375,0.3438,6.5662,6.5659,24.3762,-1.40E-04,-6.00E-05,-5.00E-01,9.691251296,3.282960691,3.282960691,3.282960691,1.895378785,3.282960691,3.282960691,1.895378785,3.282960691,1.895378785,2.753459694,3.283092492,3.283092492,3.283092492,1.997631916,3.283092492,3.282960691,1.997631916,3.283092492,1.895378785,2.753459694,12.18811419,3.283416557,3.283416557,2.166317234,5.86819171,3.283092492,2.166317234,3.283416557,1.997631916,2.827908061,0.3546,1.169
2282,227,40,0.1875,0.75,0.0625,10.2273,5.9044,14.2936,1.26E-01,1.45E-01,8.65E-01,7.538508574,2.952195592,2.827356341,3.251976184,1.837128453,2.827356437,8.06978436,1.890974369,0,1.894764243,2.714262148,3.208919819,6.889979653,15.7779605,1.837128453,6.274559572,0,1.890974369,0,4.561032684,2.714262148,3.251976184,8.4930718,0,1.96098329,0,0,3.501920596,0,9.392948106,2.834107768,0.2043,1.7817
2283,167,30,0.6667,0.0833,0.25,5.0243,5.024,13.5733,1.70E-04,-1.90E-04,-5.00E-01,6.669780883,0,3.678175111,3.388191426,1.953523722,2.773197765,2.773197765,1.953448747,3.678586504,1.953523713,2.665827628,0,4.013475962,11.67682188,3.398249226,2.945313147,2.773197765,1.953448756,9.559871493,1.953586193,2.665967523,0,5.374176665,0,3.590828216,3.678758076,6.786673728,1.953619448,0,1.953812937,2.665967523,0.2324,3.0859
2284,194,80,0,0.4688,0.5312,6.7765,6.7761,24.7824,1.00E-05,7.00E-05,-5.00E-01,9.951862157,3.38807089,0,3.38807089,1.956134404,0,0,0,3.38807089,1.95615065,2.81969724,3.38807089,0,3.663629262,1.956134404,0,0,0,3.38807089,2.030914605,2.81969724,12.84598659,0,9.497136029,1.956134404,0,0,0,3.38807089,2.030914605,2.81969724,0.0167,1.2542
2285,12,80,0.2812,0.5,0.2188,24.5716,6.2115,6.0436,0.00E+00,-2.48E-01,0.00E+00,9.631728659,3.10574858,3.10574858,3.10574858,1.867047263,3.157476069,3.10574858,1.867047263,3.10574858,1.867047263,2.699318257,3.10574858,3.10574858,3.10574858,1.867047263,3.357759648,3.10574858,1.918897663,3.297321989,1.867047263,2.699324987,3.357759648,3.10574858,3.297321989,1.867047263,3.57289888,3.297321989,0,3.708824347,1.867049819,3.10574858,0.1474,1.9315
2286,167,30,0.25,0.4167,0.3333,5.1706,5.1702,13.8746,6.00E-05,-6.00E-05,-5.00E-01,6.848549967,2.834755214,3.030537766,3.030572846,2.007700237,3.776190452,2.834755214,2.007700237,3.030326832,2.007700227,2.743443839,0,3.480572773,9.772074643,2.00777879,0,2.834755214,2.007810514,3.776190452,2.007779791,2.743443839,0,3.480775851,0,2.007930932,0,0,2.125551635,9.719667782,2.125456995,2.743592723,0.2113,2.1031
2287,12,80,0.25,0.5312,0.2188,24.6041,6.2204,6.05,0.00E+00,-2.48E-01,0.00E+00,9.644130395,3.11019244,3.11019244,3.11019244,1.86968677,3.11019244,3.11019244,1.86968677,3.16170471,1.948535142,2.702793939,3.301492672,3.11019244,3.11019244,1.86968677,0,3.301492672,1.920978177,4.973675524,1.998046403,2.702793939,3.576896131,12.30203016,3.301492672,1.86968677,0,3.301492672,0,8.704137704,2.015471644,2.702793939,0.0578,2.0447
2288,206,80,0.2188,0.7812,0,9.312,9.3119,9.3115,-1.00E-04,-9.00E-05,1.10E-04,9.311799954,3.076303341,3.076303341,0,1.962744814,3.076367046,0,1.96274697,0,0,2.582865607,3.076597188,3.076367046,0,1.96274697,3.076385492,0,1.962999593,0,0,2.582916783,4.655930963,4.65573558,0,1.962801719,5.580255352,0,1.988780782,0,0,2.58295716,0.0941,2.6898
2289,227,40,0.0625,0.875,0.0625,10.2329,5.9254,14.3134,-4.22E-03,-4.94E-03,8.63E-01,7.592932274,2.925638512,2.944603054,3.439191264,1.860739199,0,3.454442997,2.045174415,0,1.860739199,2.808613084,2.925638688,2.962698704,3.442525432,1.860739199,0,0,4.710934033,0,3.453335127,2.808613084,2.944602968,3.439191264,3.467488701,1.8761245,0,0,4.734514564,0,3.456619378,2.844190755,0.1426,0.8407
2290,227,40,0.0625,0.625,0.3125,10.4498,6.0554,14.9233,-1.87E-02,-2.17E-02,8.63E-01,7.814278746,3.005255089,3.556294907,3.005255089,1.91001801,0,3.526456012,1.940026159,3.062576043,1.91001801,2.885045001,3.00525527,5.596229306,3.526168841,2.101230987,0,3.730819537,3.570019277,3.556654287,6.986206674,2.885045001,0,6.010510359,3.585719516,3.599649468,0,0,3.610420781,3.585719516,13.91115203,2.885045001,0.2529,0.6862
2291,206,80,0.875,0.125,0,9.0371,9.0364,9.0366,-5.00E-05,-7.00E-05,3.00E-05,9.036699984,3.001323434,2.985473148,0,1.90477995,2.985473148,0,1.90477995,0,0,2.506586498,3.001369314,2.98556205,0,1.90482044,2.985473148,0,1.90482044,0,0,2.531931457,5.162083178,2.985572164,0,1.904831464,2.985572164,0,1.929986729,0,0,2.532059214,0.085,4.5418
2292,167,30,0,0.4167,0.5833,5.3622,5.3617,14.2797,1.00E-05,1.00E-05,-5.00E-01,7.084309657,2.884494216,0,3.136559766,2.081977775,0,0,0,2.884494216,2.081977775,2.860271648,4.255342952,0,3.619601622,2.081980031,0,0,0,7.139837168,2.082040284,2.860271648,7.139837168,0,3.904881931,2.082143729,0,0,0,0,2.19253196,2.860439608,0.1366,1.3042
2293,33,80,0.3125,0.625,0.0625,10.1677,8.7283,9.3498,0.00E+00,-3.00E-05,-3.00E-05,9.396906446,3.006726665,2.978779585,3.093493998,1.808739929,3.072665361,3.093573656,1.808734547,7.940619133,1.819777496,2.663386362,3.207154981,2.978779585,3.093573656,1.808783205,3.234249658,5.08384366,1.808783205,0,1.842879315,2.663386362,3.25190633,3.093493998,5.08384366,1.819744292,3.251917797,10.40855036,1.819751312,0,3.5762944,2.663387332,0.1222,2.452
2294,206,80,0.4062,0.5938,0,9.2335,9.2331,9.2329,-8.00E-05,-8.00E-05,8.00E-05,9.233166631,3.050351853,3.050351853,0,1.94618673,3.050351853,0,1.94618673,0,0,2.561086249,3.050425563,3.050688616,0,1.946412669,3.050425563,0,1.946224045,0,0,2.561131149,3.493599402,3.493560086,0,1.946420217,3.050604353,0,1.946240849,0,0,2.561136902,0.1023,3.0977
2295,33,40,0.25,0,0.75,5.4797,9.3301,9.9569,-3.00E-05,4.00E-05,-1.00E-05,7.98464739,0,0,0,0,4.935568571,3.20267519,2.022497055,3.233269209,1.945640206,2.848853748,0,0,0,0,4.935568571,3.587320198,2.022554636,6.771718622,1.983042705,2.848855821,0,0,0,0,6.881600429,3.604496339,2.139712604,0,2.101421637,2.896542709,0.2339,1.2919
2296,206,80,0.375,0.1875,0.4375,9.6344,9.6342,9.6343,-3.00E-05,-4.00E-05,3.00E-05,9.634299993,3.183100218,3.182990074,3.182990074,2.030804439,3.18301735,3.182980634,2.030792581,3.182980634,2.03078652,2.672408842,5.773764839,3.18301735,3.182990074,2.030818891,3.183086815,3.182980634,2.030899202,3.645260081,2.03079495,2.672408842,0,3.18301735,3.645138174,2.057668677,3.183100218,3.182980634,2.057668677,4.817075166,2.030800404,2.699408864,0.2261,1.833
2297,12,80,0.125,0.8438,0.0312,24.7835,6.151,5.8836,0.00E+00,-2.38E-01,0.00E+00,9.550236137,3.0754992,3.0754992,3.0754992,1.8609798,3.0754992,3.309965088,1.8609798,0,1.860983493,2.643378447,3.0754992,3.309965088,3.661029318,1.8609798,3.380199295,6.383842397,1.886028085,0,1.886028085,2.643378447,0,4.518252421,0,1.886028085,9.591291779,6.383848695,3.442807066,0,3.442807066,2.643378447,0.0438,2.0726
2298,167,30,0.6667,0.0833,0.25,5.0243,5.024,13.5733,1.70E-04,-1.90E-04,-5.00E-01,6.669780883,0,2.773197765,3.678175111,1.953619448,2.773197765,2.773197765,1.953448747,3.678586504,1.953448756,2.665827628,0,2.945313147,4.013475962,1.953704729,2.945313147,0,1.953448756,9.016909599,1.953523722,2.665967523,0,7.852704006,5.374176665,6.163354847,5.374176665,0,1.953586193,0,1.953704729,2.665967523,0.2003,3.1384
2299,12,20,0.75,0,0.25,12.0381,3.0478,5.9801,1.00E-05,-2.52E-01,0.00E+00,5.965555453,0,0,0,0,3.10007297,3.100054349,1.83069821,8.059628487,1.830698422,2.651818739,0,0,0,0,3.236141266,3.236141266,1.83069821,0,1.894913053,2.651836259,0,0,0,0,3.236141266,11.26753762,1.894913053,0,3.229592241,2.686267299,0.2558,2.5938
2300,12,80,0.25,0.2812,0.4688,24.5381,6.3603,6.3066,0.00E+00,-2.59E-01,0.00E+00,9.832746084,3.312586586,3.18015067,3.18015067,1.895744583,3.363983479,3.18015067,1.895744583,3.18015067,1.895744583,2.740025326,4.963793454,3.18015067,3.363979416,1.895744583,3.811285417,3.312586586,1.895747015,3.312586586,1.895747015,2.740029126,11.57232881,0,3.706468203,1.978815358,4.592010055,3.312586586,1.978815358,3.312586586,1.978815358,3.18015067,0.1343,1.5739
2301,12,80,0.2188,0.375,0.4062,24.5871,6.3342,6.2488,0.00E+00,-2.56E-01,0.00E+00,9.798268186,3.16710497,3.16710497,3.16710497,1.891830046,3.16710497,3.16710497,1.891830046,3.16710497,1.891830046,2.734167191,3.16710497,11.56363729,3.201833151,1.891830046,3.678056495,12.29352742,1.891830046,3.16710497,1.891830046,2.734170787,3.16710497,0,3.313969595,1.891830046,7.768625444,0,1.966423563,0,1.966423563,3.16710497,0.1982,1.4672
2302,12,80,0,0.5,0.5,24.7897,6.4489,6.3896,-1.00E-05,-2.59E-01,0.00E+00,9.955223392,3.224446325,0,3.224446325,1.920131547,0,0,0,3.224446325,1.920131547,2.772547437,3.224446325,0,3.347390723,1.920131547,0,0,0,3.224446325,2.002738558,3.224446325,0,0,3.347390723,2.002738558,0,0,0,3.347390723,3.795784237,0,0.0195,1.3388
2303,12,80,0,0.5938,0.4062,24.8145,6.3964,6.2933,0.00E+00,-2.55E-01,0.00E+00,9.884925091,3.19821199,0,3.19821199,1.910299073,0,0,0,3.19821199,1.961814555,2.758522007,3.19821199,0,3.343188612,1.910299073,0,0,0,3.19821199,1.961814555,2.758522007,0,0,3.343188612,1.910299073,0,0,0,0,1.961814555,2.758522007,0.0054,1.4012
2304,194,80,0.5312,0.375,0.0938,6.2822,6.282,23.8196,-2.90E-04,-4.00E-05,-5.00E-01,9.33739323,3.141013909,3.141013909,3.141013909,1.813292106,3.141013909,3.141082832,1.813292106,3.141109,2.082839212,2.663809127,3.141109,3.141013909,3.141082832,1.813619036,3.141013909,5.440585064,1.9520178,12.31606436,2.082839212,2.663809127,12.31695009,3.141082832,5.95490482,1.9520178,3.141082832,5.95490482,1.9520178,13.09259844,5.251793428,2.663809127,0.2218,2.7135
2305,194,80,0.0625,0.125,0.8125,6.9632,6.9626,25.0975,-2.40E-04,2.00E-04,-5.00E-01,10.17656412,5.099568408,3.482214233,3.481318573,2.009980796,6.274370613,3.481318573,2.281726738,3.481318573,2.009980796,2.875427328,0,0,3.481318573,2.009980796,0,3.481318573,2.281726738,3.481318573,2.010027711,2.875427328,0,0,3.481610816,2.010027711,0,3.481610816,2.282513067,3.481610816,2.056738687,2.875427328,0.2705,0.3717
2306,33,80,0.3438,0.0625,0.5938,10.7423,9.1616,9.7886,-4.00E-05,1.00E-05,-1.00E-05,9.876348243,12.07682376,3.361283945,3.180603966,1.908041972,3.140902659,3.140902659,1.908060748,3.170803271,1.908041972,2.797637212,0,3.410582369,3.361371015,2.139135915,3.261490045,3.170803271,1.908065941,3.261490045,1.920932214,2.797639704,0,5.739327427,4.643204266,3.664605667,3.523670298,3.261467256,1.920932214,0,1.929441427,2.84604498,0.2398,1.3779
2307,167,30,0.3333,0.3333,0.3333,5.15,5.1496,13.8331,8.00E-05,-9.00E-05,-5.00E-01,6.823527993,2.826261703,3.018553316,2.826261703,2.000186235,3.018324894,2.826261703,2.000073873,3.01855425,2.000073883,2.732502869,0,9.742795491,3.018553316,2.000187081,9.689670635,0,2.000164191,3.467587113,2.000195038,2.732650956,0,0,3.467773009,2.000330282,0,0,2.117897271,3.762548347,2.117984137,2.803957075,0.2286,2.1536
